line_index,Player,gender
2812,ROMEO,Male
2813,ROMEO,Male
2814,ROMEO,Male
2815,BALTHASAR,Male
2816,ROMEO,Male
2817,ROMEO,Male
2818,BALTHASAR,Male
2819,BALTHASAR,Male
2820,ROMEO,Male
2821,ROMEO,Male
2822,ROMEO,Male
2823,ROMEO,Male
2824,PARIS,Male
2825,PARIS,Male
2826,PARIS,Male
2827,PARIS,Male
2828,PARIS,Male
2829,PARIS,Male
2830,PARIS,Male
2831,PARIS,Male
2832,PARIS,Male
2833,ROMEO,Male
2834,ROMEO,Male
2835,ROMEO,Male
2836,ROMEO,Male
2837,ROMEO,Male
2838,ROMEO,Male
2839,ROMEO,Male
2840,ROMEO,Male
2841,ROMEO,Male
2842,ROMEO,Male
2843,PARIS,Male
2844,PARIS,Male
2845,ROMEO,Male
2846,PAGE,Undetermined
2847,PARIS,Male
2848,PARIS,Male
2849,PARIS,Male
2850,ROMEO,Male
2851,ROMEO,Male
2852,ROMEO,Male
2853,ROMEO,Male
2854,ROMEO,Male
2855,ROMEO,Male
2856,ROMEO,Male
2857,ROMEO,Male
2858,ROMEO,Male
2859,ROMEO,Male
2860,ROMEO,Male
2861,ROMEO,Male
2862,ROMEO,Male
2863,ROMEO,Male
2864,ROMEO,Male
2865,ROMEO,Male
2866,ROMEO,Male
2867,ROMEO,Male
2868,ROMEO,Male
2869,ROMEO,Male
2870,ROMEO,Male
2871,ROMEO,Male
2872,ROMEO,Male
2873,ROMEO,Male
2874,ROMEO,Male
2875,ROMEO,Male
2876,ROMEO,Male
2877,ROMEO,Male
2878,ROMEO,Male
2879,ROMEO,Male
2880,ROMEO,Male
2881,ROMEO,Male
2882,ROMEO,Male
2883,ROMEO,Male
2884,ROMEO,Male
2885,ROMEO,Male
2886,ROMEO,Male
2887,ROMEO,Male
2888,ROMEO,Male
2889,ROMEO,Male
2890,ROMEO,Male
2891,ROMEO,Male
2892,ROMEO,Male
2893,ROMEO,Male
2894,ROMEO,Male
2895,ROMEO,Male
2896,ROMEO,Male
2897,ROMEO,Male
2898,FRIAR LAURENCE,Male
2899,FRIAR LAURENCE,Male
2900,BALTHASAR,Male
2901,FRIAR LAURENCE,Male
2902,FRIAR LAURENCE,Male
2903,FRIAR LAURENCE,Male
2904,FRIAR LAURENCE,Male
2905,BALTHASAR,Male
2906,BALTHASAR,Male
2907,FRIAR LAURENCE,Male
2908,BALTHASAR,Male
2909,FRIAR LAURENCE,Male
2910,BALTHASAR,Male
2911,FRIAR LAURENCE,Male
2912,BALTHASAR,Male
2913,BALTHASAR,Male
2914,BALTHASAR,Male
2915,BALTHASAR,Male
2916,FRIAR LAURENCE,Male
2917,FRIAR LAURENCE,Male
2918,BALTHASAR,Male
2919,BALTHASAR,Male
2920,BALTHASAR,Male
2921,FRIAR LAURENCE,Male
2922,FRIAR LAURENCE,Male
2923,FRIAR LAURENCE,Male
2924,FRIAR LAURENCE,Male
2925,FRIAR LAURENCE,Male
2926,FRIAR LAURENCE,Male
2927,FRIAR LAURENCE,Male
2928,FRIAR LAURENCE,Male
2929,FRIAR LAURENCE,Male
2930,JULIET,Female
2931,JULIET,Female
2932,JULIET,Female
2933,FRIAR LAURENCE,Male
2934,FRIAR LAURENCE,Male
2935,FRIAR LAURENCE,Male
2936,FRIAR LAURENCE,Male
2937,FRIAR LAURENCE,Male
2938,FRIAR LAURENCE,Male
2939,FRIAR LAURENCE,Male
2940,FRIAR LAURENCE,Male
2941,FRIAR LAURENCE,Male
2942,FRIAR LAURENCE,Male
2943,JULIET,Female
2944,JULIET,Female
2945,JULIET,Female
2946,JULIET,Female
2947,JULIET,Female
2948,JULIET,Female
2949,JULIET,Female
2950,JULIET,Female
2951,First Watchman,Undetermined
2952,JULIET,Female
2953,JULIET,Female
2954,JULIET,Female
2955,PAGE,Undetermined
2956,First Watchman,Undetermined
2957,First Watchman,Undetermined
2958,First Watchman,Undetermined
2959,First Watchman,Undetermined
2960,First Watchman,Undetermined
2961,First Watchman,Undetermined
2962,First Watchman,Undetermined
2963,First Watchman,Undetermined
2964,First Watchman,Undetermined
2965,First Watchman,Undetermined
2966,Second Watchman,Undetermined
2967,First Watchman,Undetermined
2968,Third Watchman,Undetermined
2969,Third Watchman,Undetermined
2970,Third Watchman,Undetermined
2971,First Watchman,Undetermined
2972,PRINCE,Male
2973,PRINCE,Male
2974,CAPULET,Male
2975,LADY CAPULET,Female
2976,LADY CAPULET,Female
2977,LADY CAPULET,Female
2978,PRINCE,Male
2979,First Watchman,Undetermined
2980,First Watchman,Undetermined
2981,First Watchman,Undetermined
2982,PRINCE,Male
2983,First Watchman,Undetermined
2984,First Watchman,Undetermined
2985,First Watchman,Undetermined
2986,CAPULET,Male
2987,CAPULET,Male
2988,CAPULET,Male
2989,CAPULET,Male
2990,LADY CAPULET,Female
2991,LADY CAPULET,Female
2992,PRINCE,Male
2993,PRINCE,Male
2994,MONTAGUE,Male
2995,MONTAGUE,Male
2996,MONTAGUE,Male
2997,PRINCE,Male
2998,MONTAGUE,Male
2999,MONTAGUE,Male
3000,PRINCE,Male
3001,PRINCE,Male
3002,PRINCE,Male
3003,PRINCE,Male
3004,PRINCE,Male
3005,PRINCE,Male
3006,PRINCE,Male
3007,PRINCE,Male
3008,FRIAR LAURENCE,Male
3009,FRIAR LAURENCE,Male
3010,FRIAR LAURENCE,Male
3011,FRIAR LAURENCE,Male
3012,FRIAR LAURENCE,Male
3013,PRINCE,Male
3014,FRIAR LAURENCE,Male
3015,FRIAR LAURENCE,Male
3016,FRIAR LAURENCE,Male
3017,FRIAR LAURENCE,Male
3018,FRIAR LAURENCE,Male
3019,FRIAR LAURENCE,Male
3020,FRIAR LAURENCE,Male
3021,FRIAR LAURENCE,Male
3022,FRIAR LAURENCE,Male
3023,FRIAR LAURENCE,Male
3024,FRIAR LAURENCE,Male
3025,FRIAR LAURENCE,Male
3026,FRIAR LAURENCE,Male
3027,FRIAR LAURENCE,Male
3028,FRIAR LAURENCE,Male
3029,FRIAR LAURENCE,Male
3030,FRIAR LAURENCE,Male
3031,FRIAR LAURENCE,Male
3032,FRIAR LAURENCE,Male
3033,FRIAR LAURENCE,Male
3034,FRIAR LAURENCE,Male
3035,FRIAR LAURENCE,Male
3036,FRIAR LAURENCE,Male
3037,FRIAR LAURENCE,Male
3038,FRIAR LAURENCE,Male
3039,FRIAR LAURENCE,Male
3040,FRIAR LAURENCE,Male
3041,FRIAR LAURENCE,Male
3042,FRIAR LAURENCE,Male
3043,FRIAR LAURENCE,Male
3044,FRIAR LAURENCE,Male
3045,FRIAR LAURENCE,Male
3046,FRIAR LAURENCE,Male
3047,FRIAR LAURENCE,Male
3048,FRIAR LAURENCE,Male
3049,FRIAR LAURENCE,Male
3050,FRIAR LAURENCE,Male
3051,FRIAR LAURENCE,Male
3052,FRIAR LAURENCE,Male
3053,FRIAR LAURENCE,Male
3054,FRIAR LAURENCE,Male
3055,PRINCE,Male
3056,PRINCE,Male
3057,BALTHASAR,Male
3058,BALTHASAR,Male
3059,BALTHASAR,Male
3060,BALTHASAR,Male
3061,BALTHASAR,Male
3062,BALTHASAR,Male
3063,PRINCE,Male
3064,PRINCE,Male
3065,PRINCE,Male
3066,PAGE,Undetermined
3067,PAGE,Undetermined
3068,PAGE,Undetermined
3069,PAGE,Undetermined
3070,PAGE,Undetermined
3071,PRINCE,Male
3072,PRINCE,Male
3073,PRINCE,Male
3074,PRINCE,Male
3075,PRINCE,Male
3076,PRINCE,Male
3077,PRINCE,Male
3078,PRINCE,Male
3079,PRINCE,Male
3080,PRINCE,Male
3081,CAPULET,Male
3082,CAPULET,Male
3083,CAPULET,Male
3084,MONTAGUE,Male
3085,MONTAGUE,Male
3086,MONTAGUE,Male
3087,MONTAGUE,Male
3088,MONTAGUE,Male
3089,CAPULET,Male
3090,CAPULET,Male
3091,PRINCE,Male
3092,PRINCE,Male
3093,PRINCE,Male
3094,PRINCE,Male
3095,PRINCE,Male
3096,PRINCE,Male
